nome,idade,fase,iaa,inde,ponto_virada,sexo,ips,pedra,ipp,ida,bolsista_encoded,pedra_encoded,ian,ieg,ipv,corraca,diff_fase,na_fase,ponto_virada_encoded
ALUNO-339,14.0,3,9.16668,8.137224,Não,F,7.5,Ametista,8.749999999999998,7.333333333333333,0,3,5,9.7,8.444446666666668,P,-1.0,0,0
ALUNO-340,14.0,3,8.33334,7.595277333333334,Não,M,7.5,Ametista,8.541666666666666,7,0,3,5,9.4,6.888883333333333,B,-1.0,0,0
ALUNO-342,11.0,2,9.000020000000001,8.133752000000001,Não,F,5.625,Ametista,5.3125,8,1,3,10,9.2,8.5,B,0.0,1,0
ALUNO-343,16.0,3,7.5,7.582500666666667,Sim,F,7.5,Ametista,8.125,8,0,3,2.5,8.1,9.000003333333334,P,-3.0,0,1
ALUNO-344,16.0,6,0,4.348541,Não,F,5,Quartzo,6.71875,0,0,1,10,3.8,7.08333,R,0.0,1,0
ALUNO-345,8.0,0,8.500020000000001,8.5,Não,F,7.5,Topázio,7.5,10,0,4,10,10,5.74999,R,0.0,1,0
ALUNO-346,8.0,1,9.000020000000001,8.418752000000001,Não,F,7.5,Ametista,7.1875,9.5,0,3,10,8,7.75,B,0.0,1,0
ALUNO-348,9.0,0,9.500020000000001,7.79167,Não,M,6.25,Ametista,2.5,9.5,0,3,5,10,7.83334,R,-1.0,0,0
ALUNO-349,10.0,0,9.500020000000001,9.200004,Sim,F,7.5,Topázio,10,10,0,4,5,10,10.00001,B,-2.0,0,1
ALUNO-353,12.0,2,10.000020000000001,7.165556666666667,Não,M,6.25,Ágata,7.916666666666668,6,0,2,5,8.3,6.944439999999998,R,-1.0,0,0
ALUNO-354,15.0,4,9.16668,4.656042,Não,F,4.375,Quartzo,7.96875,0,0,1,5,3.4,6.624995,B,-1.0,0,0
ALUNO-355,11.0,1,7.50002,6.407502000000001,Não,M,5,Ágata,7.708333333333334,4,0,2,5,8.1,7.333333333333333,B,-1.0,0,0
ALUNO-359,10.0,2,8.500020000000001,8.175279333333334,Não,M,7.5,Ametista,7.708333333333334,7,0,3,10,9.3,7.722219999999999,B,0.0,1,0
ALUNO-361,9.0,1,9.000020000000001,5.668335,Não,M,5.625,Quartzo,8.125,0,0,1,10,4.3,7.666665,R,0.0,1,0
ALUNO-364,9.0,1,9.000020000000001,7.813335,Não,M,4.375,Ametista,5.625,7.5,0,3,10,9.9,7.166665,R,0.0,1,0
ALUNO-365,15.0,5,9.58335,8.396044333333334,Sim,F,5,Ametista,8.59375,6.666666666666667,1,3,10,9.6,9.125005000000002,B,0.0,1,1
ALUNO-367,13.0,3,9.16668,8.325834666666669,Não,M,7.5,Ametista,8.125,6.666666666666667,0,3,10,9.4,8.166666666666668,B,0.0,1,0
ALUNO-370,13.0,3,8.75001,8.613335,Sim,M,7.5,Topázio,8.75,6.5,0,4,10,9.9,9.166669999999998,R,0.0,1,1
ALUNO-371,17.0,7,7.91667,7.379792666666667,Não,M,5,Ametista,5.78125,7.333333333333333,1,3,10,7.8,7.41667,B,0.0,1,0
ALUNO-372,12.0,2,9.000020000000001,6.816668000000001,Não,F,5,Ágata,7.5,6,0,2,5,8,6.83333,P,-1.0,0,0
ALUNO-373,14.0,3,8.75001,6.216666833333334,Não,F,5.625,Ágata,8.125,5.666666666666667,0,2,5,5,6.6666625,R,-1.0,0,0
ALUNO-375,10.0,2,9.000020000000001,9.335420000000001,Sim,F,7.5,Topázio,9.6875,9.5,1,4,10,9.5,9.58334,R,0.0,1,1
ALUNO-377,11.0,3,9.583350000000001,7.412223000000001,Não,M,4.375,Ametista,8.541666666666666,6,1,3,10,6.7,8.111106666666666,R,1.0,0,0
ALUNO-378,15.0,5,7.91667,7.9691670000000006,Não,M,3.75,Ametista,8.125,7,1,3,10,9.7,8.25,R,0.0,1,0
ALUNO-379,14.0,3,10.000020000000001,5.6825,Não,M,5,Quartzo,5.625,4.166666666666667,0,1,5,6.6,4.833323333333333,R,-1.0,0,0
ALUNO-381,9.0,0,9.500020000000001,6.443336,Não,M,2.5,Ágata,2.5,8.5,0,2,5,9.8,4.16667,B,-1.0,0,0
ALUNO-383,10.0,0,9.500020000000001,7.918752,Não,F,6.875,Ametista,7.8125,7.5,0,3,5,10,7.5,R,-2.0,0,0
ALUNO-385,14.0,3,8.75001,7.338057,Não,F,7.5,Ametista,7.708333333333334,6,0,3,5,8.6,7.611113333333334,R,-1.0,0,0
ALUNO-387,13.0,2,9.000020000000001,6.289445333333333,Não,M,4.375,Ágata,6.875,6,0,2,5,5.6,7.222216666666665,B,-1.0,0,0
ALUNO-388,12.0,2,8.000020000000001,7.0419453333333335,Não,F,7.5,Ágata,6.875,5.5,0,2,5,8.8,7.222216666666665,R,-1.0,0,0
ALUNO-389,16.0,5,8.33334,8.404168666666667,Sim,M,7.5,Ametista,8.541666666666666,9.333333333333334,0,3,5,9,9.000006666666666,R,-1.0,0,1
ALUNO-390,15.0,5,8.33334,7.425278666666666,Não,F,7.5,Ametista,7.708333333333334,7.666666666666667,0,3,10,5.3,7.38889,R,0.0,1,0
ALUNO-393,11.0,2,9.000020000000001,7.212501333333334,Não,M,6.875,Ágata,7.083333333333334,4.25,0,2,10,7.5,7.833329999999999,B,0.0,1,0
ALUNO-394,15.0,4,7.5,5.934999666666666,Não,F,5,Quartzo,6.25,6.333333333333333,1,1,5,5.3,6.166665,B,-1.0,0,0
ALUNO-396,15.0,4,7.5,7.454722,Não,M,7.5,Ametista,8.125,8,0,3,5,9.1,6.11111,R,-1.0,0,0
ALUNO-397,12.0,3,9.16668,7.687500833333334,Não,F,4.375,Ametista,7.5,6.666666666666667,1,3,10,9.5,6.7499975,R,0.0,1,0
ALUNO-399,12.0,2,0,4.233888,Não,F,6.875,Quartzo,7.708333333333334,0,0,1,5,4.6,6.777773333333332,R,-1.0,0,0
ALUNO-400,10.0,1,9.000020000000001,4.864168666666667,Não,F,3.75,Quartzo,7.291666666666667,0,0,1,5,4.3,7.5,R,-1.0,0,0
ALUNO-401,13.0,3,9.58335,8.410210333333334,Não,F,7.5,Ametista,7.96875,6.166666666666667,0,3,10,9.9,8.458335,B,0.0,1,0
ALUNO-404,13.0,3,10.000020000000001,8.318544833333334,Não,F,4.375,Ametista,8.59375,6.666666666666667,1,3,10,9.9,8.5416725,R,0.0,1,0
ALUNO-406,10.0,1,9.000020000000001,7.978752000000001,Não,M,7.5,Ametista,7.1875,9.5,0,3,5,8.8,7.25,R,-1.0,0,0
ALUNO-407,13.0,3,5.83333,8.289376333333333,Sim,F,5,Ametista,8.59375,7.666666666666667,1,3,10,9.9,9.166675000000001,B,0.0,1,1
ALUNO-408,8.0,0,9.000020000000001,9.316669000000001,Não,M,10,Topázio,7.5,10,0,4,10,10,8.333335,R,0.0,1,0
ALUNO-414,14.0,2,6.9166799999999995,5.773612,Não,F,7.5,Quartzo,8.541666666666666,0,0,1,5,8,6.888886666666666,B,-2.0,0,0
ALUNO-416,13.0,2,9.000020000000001,7.780279333333334,Não,F,6.25,Ametista,7.708333333333334,7,0,3,5,9.7,8.22222,B,-1.0,0,0
ALUNO-421,15.0,3,9.58335,7.137293833333334,Não,M,7.5,Ágata,7.65625,7.666666666666667,0,2,5,5.9,7.2500025,R,-2.0,0,0
ALUNO-424,12.0,1,9.000020000000001,7.912085,Não,F,7.5,Ametista,7.1875,9,0,3,5,8.8,7.416665,B,-2.0,0,0
ALUNO-425,13.0,3,8.75001,7.131665666666668,Não,F,7.5,Ágata,6.666666666666667,7.333333333333333,0,2,10,6.2,5.666656666666667,R,0.0,1,0
ALUNO-426,10.0,1,8.000020000000001,6.645835333333333,Não,F,7.5,Ágata,7.291666666666667,5,0,2,5,6.5,7.833333333333333,R,-1.0,0,0
ALUNO-431,9.0,0,9.500020000000001,6.814172000000001,Não,F,6.875,Ágata,2.5,8.5,0,2,5,9.8,3.8333499999999994,B,-1.0,0,0
ALUNO-435,16.0,4,7.50001,7.312779666666668,Não,F,7.5,Ametista,8.749999999999998,5.333333333333333,0,3,5,8.8,8.055560000000002,B,-2.0,0,0
ALUNO-437,9.0,1,10.000020000000001,7.808335333333335,Não,F,7.5,Ametista,7.916666666666668,5.5,0,3,10,8.5,7.333333333333333,B,0.0,1,0
ALUNO-439,15.0,4,9.58335,4.931111666666667,Não,F,7.5,Quartzo,7.916666666666668,0,0,1,5,3.6,6.055549999999999,B,-1.0,0,0
ALUNO-441,11.0,2,9.500020000000001,7.599446,Não,M,6.25,Ametista,5,8.5,0,3,10,7.4,6.72222,R,0.0,1,0
ALUNO-442,9.0,0,8.500020000000001,8.216668,Não,F,7.5,Ametista,7.5,9.5,0,3,5,10,7.33333,B,-1.0,0,0
ALUNO-443,12.0,2,8.500020000000001,7.670558000000001,Não,F,7.5,Ametista,8.749999999999998,6,0,3,5,9.7,7.777780000000001,R,-1.0,0,0
ALUNO-445,11.0,1,9.000020000000001,6.662085000000001,Não,M,7.5,Ágata,7.1875,4.75,0,2,5,6.3,7.916665,R,-1.0,0,0
ALUNO-447,10.0,0,8.500020000000001,7,Não,M,5,Ágata,2.5,9.5,0,2,5,10,4.99999,R,-2.0,0,0
ALUNO-448,11.0,2,9.500020000000001,7.510557333333334,Não,F,9.375,Ametista,8.541666666666666,1.5,0,3,10,8.9,8.444443333333332,B,0.0,1,0
ALUNO-449,9.0,1,9.500020000000001,8.745557333333332,Não,F,7.5,Topázio,7.5,10,0,4,10,9.2,7.277776666666666,B,0.0,1,0
ALUNO-450,15.0,4,7.91667,6.957083833333334,Não,M,7.5,Ágata,8.4375,6.666666666666667,0,2,5,6.4,7.2916675,R,-1.0,0,0
ALUNO-451,9.0,1,9.000020000000001,7.322224,Não,F,6.25,Ametista,7.083333333333333,4.5,0,3,10,8,7.944443333333333,R,0.0,1,0
ALUNO-453,10.0,1,8.500020000000001,5.682502,Não,M,7.5,Quartzo,8.125,0,0,1,5,6.1,7.75,B,-1.0,0,0
ALUNO-455,9.0,2,9.500020000000001,8.586392000000002,Sim,F,7.5,Topázio,7.708333333333334,7,0,4,10,9.3,9.277783333333334,R,1.0,0,1
ALUNO-457,7.0,1,8.000020000000001,5.9116686666666665,Não,M,5.625,Quartzo,5.625,0,0,1,10,7.1,7.833333333333333,R,1.0,0,0
ALUNO-458,10.0,1,8.500020000000001,5.535835333333334,Não,M,7.5,Quartzo,7.291666666666667,0,0,1,5,6.2,7.333333333333333,B,-1.0,0,0
ALUNO-459,17.0,5,6.66666,5.938332666666667,Não,M,3.125,Quartzo,8.125,3.6666666666666665,0,1,5,6.9,7.666666666666667,R,-2.0,0,0
ALUNO-460,15.0,5,9.58335,8.113544166666667,Sim,M,4.375,Ametista,8.59375,6.333333333333333,0,3,10,9,8.958337499999999,R,0.0,1,1
ALUNO-462,16.0,5,7.91667,7.248334333333334,Não,F,7.5,Ágata,8.333333333333334,6,0,2,5,8.2,7.666670000000001,P,-1.0,0,0
ALUNO-463,12.0,3,8.75001,8.291043,Não,M,5,Ametista,8.59375,8,1,3,10,9.7,7.583335,B,0.0,1,0
ALUNO-464,14.0,4,9.58335,6.841113666666667,Não,M,7.5,Ágata,8.749999999999998,0,0,2,10,8.4,7.888893333333335,B,0.0,1,0
ALUNO-466,17.0,6,0,5.782291333333333,Não,F,6.25,Quartzo,7.65625,5.166666666666667,0,1,5,6.5,7.791665,R,-1.0,0,0
ALUNO-467,13.0,2,9.500020000000001,6.622917999999999,Não,M,6.875,Ágata,7.1875,3.75,0,2,5,7.5,7.58333,B,-1.0,0,0
ALUNO-468,10.0,1,9.500020000000001,7.426390666666667,Não,F,5,Ametista,6.875,9,0,3,5,7.5,7.444443333333333,P,-1.0,0,0
ALUNO-469,12.0,3,8.75001,8.347085000000002,Não,M,6.875,Ametista,7.8125,8,1,3,10,9.1,7.91667,A,0.0,1,0
ALUNO-472,10.0,1,9.000020000000001,8.223057333333335,Não,F,7.5,Ametista,7.708333333333334,9.5,0,3,5,8.9,8.11111,B,-1.0,0,0
ALUNO-473,10.0,1,9.500020000000001,7.809445333333334,Não,M,6.875,Ametista,6.875,10,0,3,5,7.7,7.222216666666665,B,-1.0,0,0
ALUNO-474,10.0,1,9.500020000000001,8.033612666666667,Não,M,7.5,Ametista,7.291666666666667,9.5,0,3,5,8.3,7.72222,R,-1.0,0,0
ALUNO-476,17.0,7,8.33334,8.101250333333333,Não,F,6.25,Ametista,7.8125,7.166666666666667,0,3,10,9.1,8.041665,R,0.0,1,0
ALUNO-477,12.0,2,9.000020000000001,5.791112666666667,Não,F,5,Quartzo,7.5,2.75,0,1,5,5.9,7.055553333333332,P,-1.0,0,0
ALUNO-478,14.0,2,9.500020000000001,6.578056666666668,Não,F,7.5,Ágata,7.291666666666667,2,0,2,5,9.3,6.944439999999998,B,-2.0,0,0
ALUNO-482,12.0,2,10.000020000000001,8.342224,Não,F,7.5,Ametista,9.166666666666666,8,0,3,5,9.6,8.277776666666668,B,-1.0,0,0
ALUNO-483,11.0,2,9.500020000000001,8.374169333333333,Não,F,5,Ametista,7.708333333333334,8,1,3,10,9.6,8.16667,B,0.0,1,0
ALUNO-486,12.0,2,9.000020000000001,5.862502000000001,Não,M,5,Quartzo,5.625,0.5,0,1,5,9,7.5,B,-1.0,0,0
ALUNO-487,8.0,0,9.500020000000001,8.78125,Não,M,7.5,Topázio,7.8125,10,0,4,10,10,6.49999,R,0.0,1,0
ALUNO-488,13.0,3,10.000020000000001,6.512222666666668,Não,F,6.875,Ágata,7.291666666666667,5.666666666666667,0,2,10,4.2,5.611103333333335,R,0.0,1,0
ALUNO-490,14.0,3,9.58335,8.003127333333333,Não,M,6.875,Ametista,7.65625,8.666666666666666,1,3,5,8.5,8.29167,R,-1.0,0,0
ALUNO-491,10.0,1,8.500020000000001,6.662084,Não,F,7.5,Ágata,7.1875,10,0,2,5,2.3,6.91666,B,-1.0,0,0
ALUNO-492,17.0,7,6.66666,7.602290666666668,Não,M,7.5,Ametista,7.65625,5.833333333333333,0,3,10,8.1,8.166665,R,0.0,1,0
ALUNO-496,11.0,3,10.000020000000001,8.688544833333335,Não,F,7.5,Topázio,7.96875,7.666666666666667,1,4,10,9.5,8.5416725,B,1.0,0,0
ALUNO-499,11.0,1,9.500020000000001,8.308752,Não,F,10,Ametista,7.1875,9,1,3,5,8.7,8,R,-1.0,0,0
ALUNO-500,16.0,6,9.16668,7.771876666666667,Não,M,7.5,Ametista,7.96875,4.833333333333333,0,3,10,8.5,8.208335,R,0.0,1,0
ALUNO-502,13.0,4,8.75001,8.179167666666668,Não,M,7.5,Ametista,8.541666666666666,6.666666666666667,0,3,10,8.5,8.333333333333334,B,1.0,0,0
ALUNO-503,8.0,0,9.000020000000001,7.233337000000001,Não,M,7.5,Ágata,2.5,5.75,0,2,10,10,5.916675,R,0.0,1,0
ALUNO-506,7.0,0,8.500020000000001,8.783335000000001,Não,M,7.5,Topázio,7.5,10,0,4,10,10,7.166665,B,0.0,1,0
ALUNO-507,13.0,3,9.58335,8.008612333333332,Não,F,5,Ametista,8.125,7.666666666666667,0,3,10,8.8,7.222219999999999,B,0.0,1,0
ALUNO-509,17.0,7,7.91667,8.215626166666667,Sim,M,7.5,Ametista,7.65625,6.333333333333333,0,3,10,9.5,8.7083375,R,0.0,1,1
ALUNO-512,14.0,3,8.75001,8.302779666666668,Sim,M,4.375,Ametista,9.791666666666666,8.333333333333334,0,3,5,10,9.222226666666666,R,-1.0,0,1
ALUNO-513,9.0,1,7.4166799999999995,8.734168,Não,F,7.5,Topázio,8.125,10,0,4,10,9.4,7.75,R,0.0,1,0
ALUNO-515,14.0,5,6.66666,7.521039666666667,Não,M,6.875,Ametista,7.96875,6.333333333333333,0,3,10,9.1,6.41666,R,1.0,0,0
ALUNO-517,15.0,5,9.16668,6.953335333333333,Não,F,7.5,Ágata,8.333333333333334,6.333333333333333,0,2,10,3.1,7.833336666666668,R,0.0,1,0
ALUNO-518,16.0,6,8.75001,8.320209166666666,Não,F,7.5,Ametista,7.96875,7.333333333333333,1,3,10,9.2,7.9583325,B,0.0,1,0
ALUNO-520,10.0,2,7.4166799999999995,8.17278,Sim,M,6.25,Ametista,8.75,6,0,3,10,9.6,9.05556,A,0.0,1,1
ALUNO-521,10.0,1,8.500020000000001,8.647224666666666,Não,F,10,Topázio,8.75,10,0,4,5,8.5,8.611113333333334,R,-1.0,0,0
ALUNO-522,11.0,1,8.500020000000001,7.495419,Não,M,7.5,Ametista,7.1875,6.5,0,3,5,9.3,7.583335,B,-1.0,0,0
ALUNO-524,9.0,0,9.000020000000001,8.362502000000001,Não,M,7.5,Ametista,8.125,9.5,0,3,5,10,7.5,R,-1.0,0,0
ALUNO-527,16.0,5,9.16668,7.903127833333334,Sim,F,6.875,Ametista,8.90625,6.666666666666667,1,3,5,8.5,9.375007500000002,P,-1.0,0,1
ALUNO-530,10.0,1,9.000020000000001,5.045418000000001,Não,F,7.5,Quartzo,7.1875,0,0,1,5,3.3,7.58333,R,-1.0,0,0
ALUNO-531,16.0,4,8.33334,7.579446666666667,Sim,F,7.5,Ametista,7.916666666666668,5,0,3,5,9.8,8.72223,R,-2.0,0,1
ALUNO-533,13.0,2,9.500020000000001,5.635834000000001,Não,F,6.875,Quartzo,7.916666666666668,0,0,1,5,6.7,6.833326666666666,R,-1.0,0,0
ALUNO-534,11.0,0,9.000020000000001,8.306252,Não,F,6.25,Ametista,7.8125,10,0,3,5,10,7.5,B,-2.0,0,0
ALUNO-535,14.0,1,9.000020000000001,6.958335,Não,M,5.625,Ágata,5.625,7.5,0,2,2.5,8.5,7.416665,R,-3.0,0,0
ALUNO-540,12.0,1,8.500020000000001,7.482502,Não,M,7.5,Ametista,8.125,7,0,3,5,8.1,7.75,B,-2.0,0,0
ALUNO-541,13.0,3,9.16668,9.098057333333333,Sim,F,6.875,Topázio,7.916666666666667,9.666666666666666,0,4,10,9.9,8.944446666666666,B,0.0,1,1
ALUNO-544,12.0,2,9.500020000000001,6.706112,Não,M,3.75,Ágata,7.5,5.5,0,2,5,7.6,7.555549999999998,R,-1.0,0,0
ALUNO-545,10.0,1,8.500020000000001,6.742502000000001,Não,M,7.5,Ágata,7.291666666666667,5,0,2,5,6.9,7.666666666666666,R,-1.0,0,0
ALUNO-546,18.0,5,8.33335,4.928614333333334,Não,M,3.125,Quartzo,5.416666666666667,4.666666666666667,0,1,2.5,5.4,4.888896666666667,R,-3.0,0,0
ALUNO-547,14.0,4,8.33334,7.275557333333333,Não,F,5,Ágata,8.333333333333332,6,0,2,10,6.6,7.944450000000002,R,0.0,1,0
ALUNO-549,13.0,3,7.50001,4.5827085,Não,M,4.375,Quartzo,7.96875,0,0,1,10,1.7,6.2916625,R,0.0,1,0
ALUNO-552,12.0,2,0,5.7302773333333334,Não,F,6.875,Quartzo,7.916666666666668,3,0,1,5,8.7,7.055553333333332,R,-1.0,0,0
ALUNO-555,10.0,1,8.500020000000001,7.816668666666667,Não,F,7.5,Ametista,7.5,7.5,0,3,5,9.5,7.833333333333333,B,-1.0,0,0
ALUNO-557,12.0,2,9.500020000000001,7.702085,Não,M,6.25,Ametista,8.4375,7.5,0,3,5,8.5,7.916665,P,-1.0,0,0
ALUNO-559,12.0,2,8.500020000000001,5.866251,Não,M,7.5,Quartzo,6.5625,4,0,1,5,4.3,7.249995,B,-1.0,0,0
ALUNO-560,10.0,1,8.91668,6.8558346666666665,Não,M,7.5,Ágata,6.875,7.5,0,2,5,5.3,7.333333333333333,R,-1.0,0,0
ALUNO-561,13.0,3,7.5,6.0124986666666675,Não,F,7.5,Quartzo,8.125,1.1666666666666667,0,1,10,5.5,6.833326666666666,B,0.0,1,0
ALUNO-562,9.0,2,8.000020000000001,8.356669333333334,Não,M,7.5,Ametista,9.166666666666666,6.25,0,3,10,9.7,8.500003333333334,B,1.0,0,0
ALUNO-564,13.0,3,9.58335,7.288543499999999,Não,M,5,Ametista,7.96875,9,0,3,10,4,7.1666675,R,0.0,1,0
ALUNO-568,15.0,3,8.33334,7.724721333333334,Não,F,7.5,Ametista,8.125,7.333333333333333,0,3,5,9.7,7.111103333333333,B,-2.0,0,0
ALUNO-569,8.0,0,9.500020000000001,9.233336,Sim,M,7.5,Topázio,7.5,10,0,4,10,10,8.91667,B,0.0,1,1
ALUNO-570,11.0,1,9.000020000000001,7.682224000000001,Não,M,7.5,Ametista,7.5,10,0,3,5,6.3,7.61111,R,-1.0,0,0
ALUNO-574,16.0,5,9.58335,7.638334333333334,Não,M,6.875,Ametista,8.125,7.666666666666667,0,3,5,8.4,7.33333,R,-1.0,0,0
ALUNO-577,10.0,1,7.50002,5.295835333333334,Não,M,7.5,Quartzo,7.291666666666667,0,0,1,5,5,7.833333333333333,R,-1.0,0,0
ALUNO-579,10.0,2,9.000020000000001,7.841669,Sim,F,6.25,Ametista,5,6.5,0,3,10,8.5,9.083335,B,0.0,1,1
ALUNO-581,16.0,4,8.75001,4.741112333333334,Não,F,7.5,Quartzo,7.916666666666668,0,0,1,5,1.9,7.222223333333334,R,-2.0,0,0
ALUNO-583,14.0,4,7.08334,7.424375833333333,Não,F,6.875,Ametista,7.96875,7.666666666666667,0,3,10,6.2,7.2916675,R,0.0,1,0
ALUNO-585,15.0,1,9.000020000000001,6.519446,Não,F,4.375,Ágata,5.208333333333333,6,0,2,2.5,8,8.055553333333332,B,-4.0,0,0
ALUNO-586,10.0,1,8.500020000000001,7.982502,Não,F,7.5,Ametista,7.291666666666667,10,0,3,5,8.1,7.666666666666666,B,-1.0,0,0
ALUNO-588,8.0,0,10.000020000000001,8.664586,Não,F,7.5,Topázio,7.8125,7.5,0,4,10,10,8.16667,B,0.0,1,0
ALUNO-589,11.0,1,8.41668,7.393334666666667,Não,M,7.5,Ametista,5.416666666666666,8,0,3,5,8.3,7.5,P,-1.0,0,0
ALUNO-594,11.0,1,9.000020000000001,7.965557333333334,Não,M,6.875,Ametista,7.291666666666667,9,0,3,5,8.8,7.944443333333333,B,-1.0,0,0
ALUNO-597,17.0,7,6.24999,5.838957500000001,Não,M,5.625,Quartzo,5.78125,5.5,0,1,10,3.7,6.1666675,R,0.0,1,0
ALUNO-598,16.0,4,9.58335,6.027084833333334,Não,F,7.5,Quartzo,7.1875,1.6666666666666667,0,1,5,7,6.8333325,B,-2.0,0,0
ALUNO-601,16.0,6,0,5.283540833333333,Não,M,6.875,Quartzo,7.34375,2.6666666666666665,0,1,10,5.1,6.5416625,B,0.0,1,0
ALUNO-602,11.0,0,3.4999800000000003,6.1987499999999995,Não,F,4.375,Ágata,7.8125,8,0,2,5,9.4,3.2500099999999996,B,-2.0,0,0
ALUNO-603,13.0,1,6.33335,6.068611666666667,Não,M,5,Quartzo,6.041666666666667,3,0,1,5,8.1,8.05555,B,-2.0,0,0
ALUNO-604,17.0,7,8.75001,8.470210166666668,Não,F,7.5,Ametista,7.96875,7.333333333333333,1,3,10,9.7,8.208337499999999,R,0.0,1,0
ALUNO-605,13.0,2,9.000020000000001,7.342223333333333,Não,M,7.5,Ametista,7.5,8,0,3,5,7.1,7.111106666666665,B,-1.0,0,0
ALUNO-606,17.0,5,9.16668,7.556458833333334,Não,F,6.25,Ametista,7.03125,6.666666666666667,0,3,5,9.6,7.7916625,R,-2.0,0,0
ALUNO-608,14.0,4,7.91667,7.580834333333334,Não,M,6.875,Ametista,8.749999999999998,7,0,3,10,6.3,7.833336666666668,B,0.0,1,0
ALUNO-611,17.0,7,9.16668,7.457292333333335,Não,F,5.625,Ametista,7.03125,5.666666666666667,1,3,10,8.5,7.20833,B,0.0,1,0
ALUNO-613,11.0,1,9.500020000000001,6.560557333333334,Não,F,5,Ágata,5.416666666666666,4,0,2,5,8.4,7.944443333333333,B,-1.0,0,0
ALUNO-614,16.0,6,0,5.504166166666667,Não,F,6.875,Quartzo,7.5,5.333333333333333,0,1,10,3,6.9999975,B,0.0,1,0
ALUNO-615,8.0,0,9.000020000000001,9.616671,Sim,F,7.5,Topázio,10,10,0,4,10,10,9.833345,B,0.0,1,1
ALUNO-616,18.0,7,10.000020000000001,7.748336,Não,M,7.5,Ametista,8.75,6,0,3,5,8.7,8.41667,R,-1.0,0,0
ALUNO-618,16.0,2,9.500020000000001,4.515278666666667,Não,M,4.375,Quartzo,6.666666666666666,0,0,1,2.5,4,7.055549999999999,R,-4.0,0,0
ALUNO-619,10.0,2,9.000020000000001,7.741390666666668,Não,F,7.5,Ametista,7.291666666666667,4.5,0,3,10,9.7,7.61111,P,0.0,1,0
ALUNO-622,12.0,3,10.000020000000001,6.487222666666668,Não,F,7.5,Ágata,7.083333333333334,5.333333333333333,0,2,10,4.2,5.611103333333335,B,0.0,1,0
ALUNO-624,15.0,3,7.5,5.227220000000001,Não,F,2.5,Quartzo,6.249999999999999,6.666666666666667,0,1,5,3.4,5.444433333333334,B,-2.0,0,0
ALUNO-625,12.0,1,8.500020000000001,5.785002,Não,M,6.25,Quartzo,7.5,0,0,1,5,7.3,8,R,-2.0,0,0
ALUNO-626,13.0,3,7.91667,7.048958833333334,Não,F,7.5,Ágata,7.65625,5.666666666666667,0,2,10,6,7.0416675,R,0.0,1,0
ALUNO-631,12.0,2,9.500020000000001,6.277778666666666,Não,F,3.125,Ágata,6.041666666666667,3.5,0,2,5,8.5,7.555549999999998,B,-1.0,0,0
ALUNO-634,12.0,1,6.9166799999999995,6.1470839999999995,Não,M,4.375,Ágata,2.8125,7.5,1,2,5,7.1,6.58333,B,-2.0,0,0
ALUNO-635,15.0,5,6.25001,6.004582666666666,Não,M,4.375,Quartzo,7.1875,4.333333333333333,0,1,10,6.7,5.083325,B,0.0,1,0
ALUNO-636,16.0,5,7.08334,5.708056666666667,Não,M,7.5,Quartzo,6.875,6,0,1,5,3.7,5.611113333333333,R,-1.0,0,0
ALUNO-638,13.0,1,9.000020000000001,6.906668,Não,F,5,Ágata,2.5,8.5,0,2,5,9.2,6.08333,R,-2.0,0,0
ALUNO-639,11.0,2,7.91668,6.067778,Não,M,7.5,Quartzo,7.083333333333333,1.5,0,1,10,5.7,6.888883333333332,B,0.0,1,0
ALUNO-640,18.0,7,8.33334,7.159376333333334,Não,M,7.5,Ágata,8.59375,4.666666666666667,0,2,5,8,8.41667,B,-1.0,0,0
ALUNO-642,9.0,1,7.50002,8.003890666666667,Não,F,7.5,Ametista,7.083333333333334,10,0,3,10,6.7,7.277776666666666,P,0.0,1,0
ALUNO-644,10.0,1,9.500020000000001,8.626253,Sim,F,8.75,Topázio,7.8125,10,0,4,5,8.6,9.000005,B,-1.0,0,1
ALUNO-645,8.0,0,9.000020000000001,8.600003000000001,Não,F,7.5,Topázio,7.5,9.5,0,4,10,10,6.500005,P,0.0,1,0
ALUNO-646,11.0,2,8.000020000000001,7.811252000000001,Não,F,7.5,Ametista,5.3125,8.5,0,3,10,8.4,6.75,R,0.0,1,0
ALUNO-647,11.0,1,8.500020000000001,7.201112666666667,Não,F,5,Ágata,6.666666666666667,7.5,0,2,5,8.2,7.722219999999999,B,-1.0,0,0
ALUNO-648,12.0,3,7.9166799999999995,6.569166666666667,Não,F,7.5,Ágata,6.875000000000001,5,0,2,10,6.2,5.499993333333334,B,0.0,1,0
ALUNO-655,8.0,1,8.500020000000001,8.470279333333334,Não,M,7.5,Ametista,6.458333333333334,9,0,3,10,9.4,7.722219999999999,R,0.0,1,0
ALUNO-657,11.0,2,9.000020000000001,8.776947333333334,Não,M,7.5,Topázio,8.958333333333332,8.5,0,4,10,9.6,8.055560000000002,B,0.0,1,0
ALUNO-659,11.0,3,7.91667,5.8327085,Não,M,7.5,Quartzo,7.34375,0,0,1,10,5.7,7.0833325,R,1.0,0,0
ALUNO-661,17.0,7,9.16668,8.261668,Não,F,7.5,Ametista,7.5,7,1,3,10,9.1,8.125,B,0.0,1,0
